 0.20016E+02; 0.25096E+00; 0.29911E+02; 0.19888E+01; 0.28456E+01; 0.17045E+02; 0.79871E+02; 0.89876E+00; 0.25059E+00; 0.20047E+02; 0.56589E+05; 0.25148E+02; 0.40568E+02; 0.89733E+00;-0.16505E-01;-0.44820E-03; 0.93177E-03;-0.63087E+00;0
 0.19884E+02; 0.24860E+00; 0.29958E+02; 0.19903E+01; 0.28749E+01; 0.17196E+02; 0.79861E+02; 0.90321E+00; 0.25221E+00; 0.20000E+02; 0.56435E+05; 0.24716E+02; 0.40682E+02; 0.89955E+00;-0.13859E-01; 0.25322E-02; 0.44943E-02;-0.48269E-01;0
 0.19925E+02; 0.25018E+00; 0.29870E+02; 0.19887E+01; 0.28558E+01; 0.16873E+02; 0.80086E+02; 0.90592E+00; 0.24765E+00; 0.19985E+02; 0.56521E+05; 0.24941E+02; 0.40729E+02; 0.90127E+00;-0.16944E-01; 0.34577E-02;-0.10720E-02;-0.11272E+01;0
 0.20016E+02; 0.25068E+00; 0.30091E+02; 0.20027E+01; 0.28739E+01; 0.17124E+02; 0.79971E+02; 0.90483E+00; 0.25142E+00; 0.19912E+02; 0.56221E+05; 0.25440E+02; 0.40773E+02; 0.89828E+00; 0.39396E-02; 0.37181E-02; 0.42397E-03; 0.89077E-01;0
 0.20273E+02; 0.25219E+00; 0.30068E+02; 0.19914E+01; 0.28199E+01; 0.17070E+02; 0.79698E+02; 0.89826E+00; 0.24920E+00; 0.19869E+02; 0.55853E+05; 0.25286E+02; 0.40651E+02; 0.89670E+00;-0.14018E-01; 0.29488E-02;-0.10811E-02;-0.60242E+00;0
 0.20168E+02; 0.25386E+00; 0.30033E+02; 0.19831E+01; 0.28793E+01; 0.17099E+02; 0.80065E+02; 0.89264E+00; 0.25272E+00; 0.19894E+02; 0.56197E+05; 0.25258E+02; 0.40464E+02; 0.89700E+00;-0.26072E-01;-0.10087E-02; 0.25842E-02;-0.58500E+00;0
 0.20029E+02; 0.24659E+00; 0.29937E+02; 0.20011E+01; 0.28638E+01; 0.16744E+02; 0.80096E+02; 0.90328E+00; 0.25047E+00; 0.19934E+02; 0.55840E+05; 0.25425E+02; 0.40575E+02; 0.89896E+00; 0.11650E-02; 0.98661E-02;-0.46159E-03;-0.11605E+01;0
 0.19933E+02; 0.25331E+00; 0.29983E+02; 0.19892E+01; 0.28257E+01; 0.17134E+02; 0.80055E+02; 0.89283E+00; 0.25098E+00; 0.20118E+02; 0.56825E+05; 0.25503E+02; 0.40643E+02; 0.89915E+00;-0.17141E-01;-0.10025E-01;-0.26565E-03;-0.47122E+00;0
 0.20017E+02; 0.24937E+00; 0.29924E+02; 0.20053E+01; 0.28523E+01; 0.17286E+02; 0.79957E+02; 0.90203E+00; 0.24886E+00; 0.20110E+02; 0.55692E+05; 0.25351E+02; 0.40749E+02; 0.90277E+00; 0.70167E-02; 0.57260E-02;-0.17462E-02; 0.54889E+00;0
 0.20284E+02; 0.24890E+00; 0.30007E+02; 0.20089E+01; 0.28268E+01; 0.17120E+02; 0.79791E+02; 0.89326E+00; 0.24582E+00; 0.19765E+02; 0.57002E+05; 0.25178E+02; 0.40561E+02; 0.90121E+00; 0.11865E-01;-0.90564E-02;-0.40262E-02; 0.69476E-01;0
 0.20177E+02; 0.24930E+00; 0.29639E+02; 0.20201E+01; 0.28337E+01; 0.17228E+02; 0.80077E+02; 0.90782E+00; 0.24825E+00; 0.19882E+02; 0.56372E+05; 0.25165E+02; 0.40700E+02; 0.89970E+00; 0.27446E-01; 0.72134E-02;-0.15603E-02; 0.72244E+00;0
 0.19903E+02; 0.25104E+00; 0.29941E+02; 0.20041E+01; 0.28582E+01; 0.17308E+02; 0.79892E+02; 0.90207E+00; 0.25152E+00; 0.20156E+02; 0.56042E+05; 0.25158E+02; 0.40954E+02; 0.90181E+00; 0.30327E-02;-0.18434E-02; 0.17760E-02; 0.55879E+00;0
 0.20021E+02; 0.25166E+00; 0.29873E+02; 0.20005E+01; 0.28306E+01; 0.16856E+02; 0.80120E+02; 0.90279E+00; 0.25274E+00; 0.20040E+02; 0.56037E+05; 0.25257E+02; 0.40871E+02; 0.90433E+00;-0.18808E-02; 0.83502E-03; 0.25655E-02;-0.98470E+00;0
 0.19948E+02; 0.24985E+00; 0.30177E+02; 0.19830E+01; 0.28018E+01; 0.17346E+02; 0.79987E+02; 0.90201E+00; 0.24644E+00; 0.20006E+02; 0.56096E+05; 0.25077E+02; 0.40683E+02; 0.89121E+00;-0.28515E-01; 0.40031E-02;-0.28821E-02;-0.14342E+00;0
 0.19886E+02; 0.24822E+00; 0.29827E+02; 0.20023E+01; 0.28765E+01; 0.16951E+02; 0.80018E+02; 0.89941E+00; 0.25342E+00; 0.20089E+02; 0.55786E+05; 0.25208E+02; 0.40818E+02; 0.90026E+00;-0.39979E-03; 0.73073E-03; 0.34569E-02;-0.55825E+00;0
 0.19891E+02; 0.24886E+00; 0.29842E+02; 0.20106E+01; 0.28572E+01; 0.16894E+02; 0.80038E+02; 0.90002E+00; 0.24993E+00; 0.20001E+02; 0.55674E+05; 0.24843E+02; 0.40656E+02; 0.89987E+00; 0.11623E-01; 0.60474E-02; 0.15888E-02;-0.55183E+00;0
 0.19807E+02; 0.25191E+00; 0.29738E+02; 0.19912E+01; 0.28516E+01; 0.16967E+02; 0.79939E+02; 0.89721E+00; 0.24941E+00; 0.20016E+02; 0.55510E+05; 0.25283E+02; 0.40678E+02; 0.90395E+00;-0.17348E-01; 0.40446E-02;-0.86046E-03;-0.93223E+00;0
 0.19968E+02; 0.25181E+00; 0.30264E+02; 0.20006E+01; 0.28258E+01; 0.17177E+02; 0.80004E+02; 0.89583E+00; 0.25177E+00; 0.19781E+02; 0.55450E+05; 0.25612E+02; 0.40689E+02; 0.89820E+00;-0.34993E-02; 0.28788E-02; 0.11218E-04;-0.12532E+00;0
 0.20193E+02; 0.24773E+00; 0.30141E+02; 0.20109E+01; 0.28167E+01; 0.17189E+02; 0.80271E+02; 0.89985E+00; 0.24695E+00; 0.20071E+02; 0.56205E+05; 0.25364E+02; 0.40716E+02; 0.89966E+00; 0.11574E-01; 0.20757E-03;-0.37333E-02; 0.19947E+00;0
 0.19813E+02; 0.24840E+00; 0.29666E+02; 0.20021E+01; 0.28581E+01; 0.17086E+02; 0.80019E+02; 0.89622E+00; 0.24951E+00; 0.20200E+02; 0.56914E+05; 0.25133E+02; 0.40841E+02; 0.90311E+00;-0.20909E-02;-0.12051E-01;-0.11383E-03;-0.25788E+00;0
 0.20010E+02; 0.24880E+00; 0.29986E+02; 0.19920E+01; 0.28232E+01; 0.17086E+02; 0.79749E+02; 0.90380E+00; 0.25049E+00; 0.19830E+02; 0.56022E+05; 0.25012E+02; 0.40878E+02; 0.89859E+00;-0.17253E-01; 0.18081E-02; 0.14424E-02;-0.65558E+00;0
 0.19943E+02; 0.24839E+00; 0.29927E+02; 0.20029E+01; 0.28400E+01; 0.16966E+02; 0.80093E+02; 0.90189E+00; 0.24583E+00; 0.20116E+02; 0.56124E+05; 0.25125E+02; 0.40779E+02; 0.90145E+00;-0.16469E-02; 0.14249E-02;-0.37595E-02;-0.65586E+00;0
 0.19854E+02; 0.24986E+00; 0.30068E+02; 0.19967E+01; 0.28745E+01; 0.17173E+02; 0.80161E+02; 0.89409E+00; 0.24873E+00; 0.20008E+02; 0.56376E+05; 0.25229E+02; 0.40789E+02; 0.89851E+00;-0.11480E-01;-0.86466E-02;-0.13112E-02;-0.12843E+00;0
 0.19924E+02; 0.25128E+00; 0.29896E+02; 0.19994E+01; 0.28492E+01; 0.17179E+02; 0.79902E+02; 0.90169E+00; 0.25273E+00; 0.19963E+02; 0.56626E+05; 0.25137E+02; 0.40651E+02; 0.89891E+00;-0.70431E-02; 0.21671E-03; 0.31025E-02;-0.94311E-01;0
 0.19894E+02; 0.24674E+00; 0.29848E+02; 0.20120E+01; 0.28549E+01; 0.17259E+02; 0.79985E+02; 0.90124E+00; 0.24800E+00; 0.20046E+02; 0.56544E+05; 0.25136E+02; 0.40759E+02; 0.90265E+00; 0.11194E-01;-0.21229E-02;-0.16584E-02; 0.52779E+00;0
 0.19836E+02; 0.24706E+00; 0.29911E+02; 0.19976E+01; 0.28320E+01; 0.17117E+02; 0.80142E+02; 0.89677E+00; 0.24787E+00; 0.19739E+02; 0.55653E+05; 0.24953E+02; 0.40582E+02; 0.90256E+00;-0.10594E-01; 0.46992E-02;-0.93306E-03;-0.41505E+00;0
 0.20022E+02; 0.25088E+00; 0.30013E+02; 0.20186E+01; 0.28401E+01; 0.17057E+02; 0.80117E+02; 0.89934E+00; 0.24984E+00; 0.20082E+02; 0.55422E+05; 0.25242E+02; 0.40750E+02; 0.90071E+00; 0.20584E-01; 0.51955E-02;-0.31314E-03; 0.61298E-01;0
 0.20063E+02; 0.24645E+00; 0.30171E+02; 0.19923E+01; 0.28799E+01; 0.16987E+02; 0.80178E+02; 0.89707E+00; 0.24938E+00; 0.20090E+02; 0.56933E+05; 0.25140E+02; 0.40647E+02; 0.89512E+00;-0.18766E-01;-0.67498E-02;-0.25052E-03;-0.81881E+00;0
 0.19789E+02; 0.25096E+00; 0.30060E+02; 0.19984E+01; 0.27941E+01; 0.16965E+02; 0.79815E+02; 0.90400E+00; 0.24888E+00; 0.20139E+02; 0.56200E+05; 0.25026E+02; 0.40781E+02; 0.90172E+00;-0.10700E-01; 0.28767E-02;-0.24945E-03;-0.97626E+00;0
 0.19872E+02; 0.25077E+00; 0.30164E+02; 0.20154E+01; 0.28288E+01; 0.16825E+02; 0.80083E+02; 0.89559E+00; 0.24824E+00; 0.19979E+02; 0.56241E+05; 0.25511E+02; 0.40645E+02; 0.90427E+00; 0.14207E-01;-0.26685E-02;-0.31027E-02;-0.79844E+00;0
 0.20078E+02; 0.24891E+00; 0.29908E+02; 0.20052E+01; 0.28405E+01; 0.17216E+02; 0.80133E+02; 0.89716E+00; 0.24934E+00; 0.20198E+02; 0.56427E+05; 0.25088E+02; 0.40598E+02; 0.89951E+00;-0.41829E-03;-0.14681E-02;-0.92831E-04; 0.11929E+00;0
 0.20014E+02; 0.25246E+00; 0.29751E+02; 0.19893E+01; 0.28229E+01; 0.17037E+02; 0.80252E+02; 0.89130E+00; 0.25003E+00; 0.19979E+02; 0.56791E+05; 0.25235E+02; 0.40702E+02; 0.90066E+00;-0.24835E-01;-0.12684E-01;-0.21248E-04;-0.96747E+00;0
 0.19914E+02; 0.25007E+00; 0.29997E+02; 0.19966E+01; 0.28371E+01; 0.17146E+02; 0.79878E+02; 0.90071E+00; 0.25110E+00; 0.20016E+02; 0.56558E+05; 0.25307E+02; 0.40805E+02; 0.90071E+00;-0.13571E-01;-0.38458E-02; 0.71185E-03;-0.37120E+00;0
 0.20019E+02; 0.25183E+00; 0.30143E+02; 0.19865E+01; 0.28871E+01; 0.16951E+02; 0.79851E+02; 0.90147E+00; 0.25095E+00; 0.20395E+02; 0.55891E+05; 0.24782E+02; 0.40904E+02; 0.90021E+00;-0.29926E-01;-0.78735E-04; 0.29457E-02;-0.11332E+01;0
 0.19840E+02; 0.24923E+00; 0.29937E+02; 0.20049E+01; 0.28544E+01; 0.17075E+02; 0.79938E+02; 0.89968E+00; 0.24732E+00; 0.20138E+02; 0.56105E+05; 0.25202E+02; 0.40614E+02; 0.89566E+00;-0.26103E-02; 0.32277E-02;-0.26166E-02;-0.31636E+00;0
 0.20065E+02; 0.25029E+00; 0.30037E+02; 0.19835E+01; 0.28647E+01; 0.17188E+02; 0.79999E+02; 0.90811E+00; 0.24977E+00; 0.20258E+02; 0.56516E+05; 0.25110E+02; 0.40608E+02; 0.89758E+00;-0.34836E-01; 0.85243E-02; 0.29409E-03;-0.60004E+00;0
 0.20228E+02; 0.24769E+00; 0.29957E+02; 0.19967E+01; 0.29024E+01; 0.17272E+02; 0.80033E+02; 0.89503E+00; 0.24750E+00; 0.19955E+02; 0.56039E+05; 0.25149E+02; 0.40686E+02; 0.89773E+00;-0.16046E-01;-0.25699E-02;-0.21778E-02; 0.13629E+00;0
 0.20064E+02; 0.25235E+00; 0.30378E+02; 0.19973E+01; 0.28391E+01; 0.17071E+02; 0.79987E+02; 0.90684E+00; 0.24919E+00; 0.20014E+02; 0.56075E+05; 0.25178E+02; 0.40676E+02; 0.89693E+00;-0.14283E-01; 0.91775E-02;-0.61577E-03;-0.63766E+00;0
 0.20262E+02; 0.24683E+00; 0.30229E+02; 0.19867E+01; 0.28705E+01; 0.17186E+02; 0.80080E+02; 0.89766E+00; 0.24906E+00; 0.20203E+02; 0.56345E+05; 0.24989E+02; 0.40756E+02; 0.89653E+00;-0.30354E-01;-0.40429E-02; 0.12554E-03;-0.52323E+00;0
 0.20014E+02; 0.24984E+00; 0.29889E+02; 0.19864E+01; 0.28176E+01; 0.17139E+02; 0.79867E+02; 0.90373E+00; 0.25260E+00; 0.19950E+02; 0.55966E+05; 0.25078E+02; 0.40964E+02; 0.90631E+00;-0.30812E-01; 0.17283E-03; 0.32684E-02;-0.83520E+00;0
 0.20055E+02; 0.25274E+00; 0.30082E+02; 0.20044E+01; 0.28365E+01; 0.17131E+02; 0.79996E+02; 0.90273E+00; 0.25327E+00; 0.20112E+02; 0.56776E+05; 0.25036E+02; 0.40804E+02; 0.90310E+00;-0.39023E-02;-0.35520E-02; 0.40811E-02;-0.27626E+00;0
 0.20078E+02; 0.24722E+00; 0.30059E+02; 0.20067E+01; 0.28525E+01; 0.17059E+02; 0.79885E+02; 0.90302E+00; 0.24815E+00; 0.20027E+02; 0.56176E+05; 0.25249E+02; 0.40688E+02; 0.89915E+00; 0.80119E-04; 0.42506E-02;-0.20066E-02;-0.37010E+00;0
 0.19848E+02; 0.24951E+00; 0.29932E+02; 0.19985E+01; 0.28486E+01; 0.17210E+02; 0.80061E+02; 0.89145E+00; 0.24979E+00; 0.20000E+02; 0.56579E+05; 0.25151E+02; 0.40675E+02; 0.89797E+00;-0.12556E-01;-0.10205E-01; 0.99979E-04;-0.17886E+00;0
 0.19967E+02; 0.25358E+00; 0.30084E+02; 0.19955E+01; 0.28824E+01; 0.17329E+02; 0.80138E+02; 0.89422E+00; 0.24906E+00; 0.19926E+02; 0.56755E+05; 0.25035E+02; 0.40798E+02; 0.90088E+00;-0.17395E-01;-0.11748E-01;-0.99918E-04; 0.17616E+00;0
 0.19926E+02; 0.25038E+00; 0.29954E+02; 0.19877E+01; 0.28465E+01; 0.16795E+02; 0.80122E+02; 0.90137E+00; 0.25011E+00; 0.19881E+02; 0.56401E+05; 0.25017E+02; 0.40553E+02; 0.89510E+00;-0.29145E-01; 0.40016E-02; 0.10512E-02;-0.17578E+01;0
 0.19695E+02; 0.24663E+00; 0.29803E+02; 0.20117E+01; 0.28638E+01; 0.17269E+02; 0.79938E+02; 0.90028E+00; 0.24668E+00; 0.20119E+02; 0.56625E+05; 0.25430E+02; 0.40630E+02; 0.89412E+00; 0.73179E-02;-0.68505E-03;-0.42967E-02; 0.44872E+00;0
 0.19895E+02; 0.24867E+00; 0.29975E+02; 0.19993E+01; 0.28056E+01; 0.17097E+02; 0.80145E+02; 0.90104E+00; 0.24996E+00; 0.20150E+02; 0.56621E+05; 0.24997E+02; 0.40635E+02; 0.89878E+00;-0.10978E-01;-0.25246E-04; 0.95889E-03;-0.61899E+00;0
 0.20304E+02; 0.24947E+00; 0.30082E+02; 0.20088E+01; 0.28464E+01; 0.17146E+02; 0.80150E+02; 0.89822E+00; 0.24941E+00; 0.19668E+02; 0.56140E+05; 0.25568E+02; 0.40856E+02; 0.89965E+00; 0.31558E-02;-0.42028E-02;-0.21760E-02;-0.73452E-01;0
 0.19931E+02; 0.24980E+00; 0.30096E+02; 0.20116E+01; 0.28572E+01; 0.17073E+02; 0.79898E+02; 0.89962E+00; 0.25077E+00; 0.19958E+02; 0.56317E+05; 0.25383E+02; 0.40705E+02; 0.90016E+00; 0.73498E-02;-0.66271E-03; 0.92840E-05;-0.18560E+00;0
 0.19932E+02; 0.24974E+00; 0.29611E+02; 0.19996E+01; 0.28436E+01; 0.16953E+02; 0.80017E+02; 0.89820E+00; 0.25004E+00; 0.20140E+02; 0.56159E+05; 0.25143E+02; 0.40480E+02; 0.89296E+00;-0.11057E-01; 0.44847E-02; 0.38184E-03;-0.94238E+00;0
 0.19998E+02; 0.25095E+00; 0.29788E+02; 0.20024E+01; 0.28408E+01; 0.17114E+02; 0.80064E+02; 0.90202E+00; 0.24839E+00; 0.19773E+02; 0.55799E+05; 0.25028E+02; 0.40620E+02; 0.89421E+00;-0.76802E-02; 0.78835E-02;-0.76376E-03;-0.40356E+00;0
 0.20009E+02; 0.24537E+00; 0.29968E+02; 0.19962E+01; 0.28720E+01; 0.17132E+02; 0.80015E+02; 0.89644E+00; 0.24852E+00; 0.19801E+02; 0.56036E+05; 0.24978E+02; 0.40573E+02; 0.89189E+00;-0.17172E-01; 0.15148E-02;-0.39128E-03;-0.44820E+00;0
 0.20068E+02; 0.25027E+00; 0.30011E+02; 0.19904E+01; 0.28394E+01; 0.17102E+02; 0.80145E+02; 0.89338E+00; 0.24976E+00; 0.20104E+02; 0.56879E+05; 0.25102E+02; 0.40489E+02; 0.89741E+00;-0.26285E-01;-0.62589E-02; 0.31041E-03;-0.81871E+00;0
 0.19871E+02; 0.24881E+00; 0.30084E+02; 0.20090E+01; 0.28402E+01; 0.16894E+02; 0.80216E+02; 0.89836E+00; 0.24723E+00; 0.19806E+02; 0.56443E+05; 0.24913E+02; 0.40729E+02; 0.90265E+00; 0.53929E-03;-0.34932E-02;-0.14214E-02;-0.90325E+00;0
 0.20185E+02; 0.24732E+00; 0.30048E+02; 0.19943E+01; 0.28567E+01; 0.17125E+02; 0.80021E+02; 0.89596E+00; 0.25141E+00; 0.19942E+02; 0.55970E+05; 0.25534E+02; 0.40812E+02; 0.89743E+00;-0.22200E-01;-0.40605E-02; 0.12378E-04;-0.61414E+00;0
 0.20027E+02; 0.25018E+00; 0.29766E+02; 0.20140E+01; 0.28402E+01; 0.17603E+02; 0.80217E+02; 0.90484E+00; 0.25153E+00; 0.20013E+02; 0.56783E+05; 0.25443E+02; 0.40888E+02; 0.90439E+00; 0.77712E-02;-0.34976E-02; 0.49004E-03; 0.13750E+01;0
 0.20038E+02; 0.25109E+00; 0.30082E+02; 0.20033E+01; 0.28459E+01; 0.16998E+02; 0.79881E+02; 0.90291E+00; 0.25270E+00; 0.19838E+02; 0.55472E+05; 0.25003E+02; 0.40731E+02; 0.89411E+00;-0.78622E-02; 0.88017E-02; 0.36617E-02;-0.75230E+00;0
 0.20127E+02; 0.25017E+00; 0.29884E+02; 0.20052E+01; 0.28497E+01; 0.17374E+02; 0.80128E+02; 0.89903E+00; 0.24884E+00; 0.20008E+02; 0.56117E+05; 0.25411E+02; 0.40779E+02; 0.90289E+00;-0.49873E-02;-0.13817E-02;-0.20311E-02; 0.45144E+00;0
 0.19893E+02; 0.25262E+00; 0.29926E+02; 0.20076E+01; 0.28517E+01; 0.17176E+02; 0.80077E+02; 0.89306E+00; 0.25196E+00; 0.20137E+02; 0.56068E+05; 0.25233E+02; 0.40601E+02; 0.89544E+00;-0.12905E-02;-0.27748E-02; 0.18791E-02;-0.54344E-01;0
 0.19908E+02; 0.25097E+00; 0.30116E+02; 0.19959E+01; 0.28335E+01; 0.17088E+02; 0.80134E+02; 0.89542E+00; 0.24815E+00; 0.20118E+02; 0.56697E+05; 0.25103E+02; 0.40762E+02; 0.90072E+00;-0.18216E-01;-0.92455E-02;-0.13183E-02;-0.72674E+00;0
 0.19838E+02; 0.24955E+00; 0.29787E+02; 0.19917E+01; 0.28640E+01; 0.16772E+02; 0.80324E+02; 0.90137E+00; 0.25136E+00; 0.20165E+02; 0.56399E+05; 0.25509E+02; 0.40770E+02; 0.89277E+00;-0.24635E-01;-0.10946E-02; 0.78028E-04;-0.17021E+01;0
 0.19927E+02; 0.25026E+00; 0.30139E+02; 0.19888E+01; 0.28893E+01; 0.17049E+02; 0.79949E+02; 0.90110E+00; 0.25341E+00; 0.19742E+02; 0.57045E+05; 0.25332E+02; 0.40684E+02; 0.90021E+00;-0.29078E-01;-0.44861E-02; 0.29310E-02;-0.89382E+00;0
 0.19787E+02; 0.25515E+00; 0.29938E+02; 0.19832E+01; 0.28920E+01; 0.17095E+02; 0.80170E+02; 0.90196E+00; 0.25062E+00; 0.20047E+02; 0.56239E+05; 0.24958E+02; 0.40840E+02; 0.90662E+00;-0.37892E-01;-0.86618E-03; 0.18309E-02;-0.91383E+00;0
 0.20074E+02; 0.24838E+00; 0.30030E+02; 0.20111E+01; 0.28521E+01; 0.17233E+02; 0.79943E+02; 0.90037E+00; 0.25383E+00; 0.19945E+02; 0.56611E+05; 0.25502E+02; 0.40596E+02; 0.89781E+00; 0.32453E-02; 0.32743E-03; 0.25337E-02; 0.21044E+00;0
 0.20008E+02; 0.25046E+00; 0.29900E+02; 0.20036E+01; 0.28415E+01; 0.16934E+02; 0.79977E+02; 0.89362E+00; 0.25121E+00; 0.19854E+02; 0.56283E+05; 0.25524E+02; 0.40742E+02; 0.89977E+00;-0.75185E-02;-0.72563E-02;-0.16356E-03;-0.93705E+00;0
 0.19899E+02; 0.24980E+00; 0.30044E+02; 0.19964E+01; 0.28446E+01; 0.17136E+02; 0.79899E+02; 0.89889E+00; 0.24985E+00; 0.20188E+02; 0.56878E+05; 0.24924E+02; 0.40670E+02; 0.89606E+00;-0.18453E-01;-0.50434E-02; 0.11841E-02;-0.53000E+00;0
 0.19971E+02; 0.24631E+00; 0.30020E+02; 0.20158E+01; 0.28429E+01; 0.16880E+02; 0.79936E+02; 0.90356E+00; 0.24910E+00; 0.19957E+02; 0.55737E+05; 0.25279E+02; 0.40708E+02; 0.90039E+00; 0.10316E-01; 0.78669E-02;-0.12066E-02;-0.74318E+00;0
 0.19876E+02; 0.24967E+00; 0.29793E+02; 0.19914E+01; 0.28195E+01; 0.17288E+02; 0.80236E+02; 0.90185E+00; 0.24990E+00; 0.20143E+02; 0.55928E+05; 0.25002E+02; 0.40618E+02; 0.89538E+00;-0.26275E-01; 0.67132E-02; 0.89490E-03;-0.33061E+00;0
 0.20136E+02; 0.24895E+00; 0.29956E+02; 0.19959E+01; 0.28471E+01; 0.16947E+02; 0.80066E+02; 0.90055E+00; 0.25159E+00; 0.19948E+02; 0.56117E+05; 0.25205E+02; 0.40630E+02; 0.89780E+00;-0.20114E-01; 0.36466E-02; 0.16623E-02;-0.11500E+01;0
 0.19898E+02; 0.25324E+00; 0.30289E+02; 0.20029E+01; 0.28466E+01; 0.17231E+02; 0.79769E+02; 0.90676E+00; 0.24485E+00; 0.20047E+02; 0.56542E+05; 0.25150E+02; 0.40860E+02; 0.90213E+00;-0.99481E-02; 0.10154E-02;-0.48437E-02;-0.84270E-01;0
 0.20356E+02; 0.24995E+00; 0.30055E+02; 0.19975E+01; 0.28295E+01; 0.17011E+02; 0.80049E+02; 0.90699E+00; 0.25085E+00; 0.20014E+02; 0.56067E+05; 0.25266E+02; 0.40852E+02; 0.90170E+00;-0.17918E-01; 0.52475E-02; 0.64697E-03;-0.96542E+00;0
 0.20024E+02; 0.24851E+00; 0.29868E+02; 0.19999E+01; 0.28485E+01; 0.17196E+02; 0.79907E+02; 0.89461E+00; 0.25361E+00; 0.19947E+02; 0.56320E+05; 0.25431E+02; 0.40508E+02; 0.90020E+00;-0.14460E-01;-0.10538E-02; 0.26597E-02;-0.27720E+00;0
 0.20191E+02; 0.24896E+00; 0.29755E+02; 0.19991E+01; 0.28228E+01; 0.17241E+02; 0.79853E+02; 0.89878E+00; 0.24447E+00; 0.19771E+02; 0.55970E+05; 0.25150E+02; 0.40685E+02; 0.89712E+00;-0.16405E-01; 0.17505E-02;-0.52218E-02;-0.26427E+00;0
 0.19944E+02; 0.25118E+00; 0.29844E+02; 0.19951E+01; 0.28701E+01; 0.17215E+02; 0.79914E+02; 0.90371E+00; 0.24935E+00; 0.19870E+02; 0.55279E+05; 0.24895E+02; 0.40635E+02; 0.89954E+00;-0.22432E-01; 0.13409E-01; 0.81660E-03;-0.32429E+00;0
 0.19949E+02; 0.25121E+00; 0.29902E+02; 0.19811E+01; 0.28152E+01; 0.17270E+02; 0.80224E+02; 0.90846E+00; 0.24666E+00; 0.20094E+02; 0.56405E+05; 0.25432E+02; 0.40833E+02; 0.91032E+00;-0.44169E-01; 0.44685E-02;-0.42465E-02;-0.75864E+00;0
